id,name,website,macro_region,subregion,country,coverage_type,coverage_area,publication_type,languages,domain_rating,domain_rating_provider,domain_rating_measured_at,link_type,link_evidence_url,publication_routes,cost_model,priority,status,last_verified,source_urls
rm-kennebec-journal-centralmaine-com,Kennebec Journal,https://centralmaine.com,north-america,north-america,united-states,state-province,Maine,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://centralmaine.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-keyt-tv-keyt-com,KEYT-TV,https://www.keyt.com,north-america,north-america,united-states,local-area,San Luis Obispo,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.keyt.com|https://www.wikidata.org/wiki/Q3191365
rm-kgun-kgun9-com,KGUN,https://kgun9.com,north-america,north-america,united-states,state-province,Arizona,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://kgun9.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-knsb-iowapublicradio-org,KNSB,https://iowapublicradio.org,north-america,north-america,united-states,metro-city,Illinois,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://iowapublicradio.org|https://www.wikidata.org/wiki/Q6334539
rm-koaa-tv-koaa-com,KOAA-TV,https://www.koaa.com/home,north-america,north-america,united-states,metro-city,Pueblo,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.koaa.com/home|https://www.wikidata.org/wiki/Q6334726
rm-kokh-okcfox-com,KOKH,https://okcfox.com,north-america,north-america,united-states,state-province,Oklahoma,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://okcfox.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-koki-fox23-com,KOKI,https://fox23.com,north-america,north-america,united-states,state-province,Oklahoma,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://fox23.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-kold-kold-com,KOLD,https://kold.com,north-america,north-america,united-states,state-province,Arizona,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://kold.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-kolo-kolotv-com,KOLO,https://kolotv.com,north-america,north-america,united-states,state-province,Nevada,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://kolotv.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-kpfa-kpfa-org,KPFA,https://kpfa.org,north-america,north-america,united-states,metro-city,Berkeley,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://kpfa.org|https://www.wikidata.org/wiki/Q3191478
rm-ksby-ksby-com,KSBY,https://www.ksby.com,north-america,north-america,united-states,metro-city,San Luis Obispo,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.ksby.com|https://www.wikidata.org/wiki/Q6337512
rm-ksnw-ksn-com,KSNW,https://ksn.com,north-america,north-america,united-states,state-province,Kansas,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,unknown,2026-09-01,https://ksn.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-ktvz-ktvz-com,KTVZ,https://ktvz.com,north-america,north-america,united-states,state-province,Oregon,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://ktvz.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-kumamoto-nichinichi-shimbun-kumanichi-com,Kumamoto Nichinichi Shimbun,https://kumanichi.com,asia,eastern-asia,japan,local-area,Kumamoto,newspaper,ja,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,unknown,2026-09-01,https://kumanichi.com|https://www.wikidata.org/wiki/Q11568194
rm-kwtx-tv-kwtx-com,KWTX-TV,https://www.kwtx.com,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.kwtx.com|https://www.wikidata.org/wiki/Q6340912
rm-kyoto-broadcasting-system-kbs-kyoto-co-jp,Kyoto Broadcasting System,https://www.kbs-kyoto.co.jp,asia,eastern-asia,japan,metro-city,Kamigyō-ku,news-broadcaster,ja,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.kbs-kyoto.co.jp|https://www.wikidata.org/wiki/Q1065614
rm-kytv-ky3-com,KYTV,https://www.ky3.com,north-america,north-america,united-states,metro-city,Springfield,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.ky3.com|https://www.wikidata.org/wiki/Q14704412
rm-la-chaine-meteo-lachainemeteo-com,La Chaîne Météo,https://www.lachainemeteo.com,europe,western-europe,france,metro-city,Vernouillet,news-broadcaster,fr,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.lachainemeteo.com|https://www.wikidata.org/wiki/Q3207307
rm-la-opinion-laopinion-com,La Opinión,https://www.laopinion.com,north-america,north-america,united-states,local-area,Los Angeles,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.laopinion.com|https://www.wikidata.org/wiki/Q666651
rm-las-vegas-weekly-lasvegasweekly-com,Las Vegas Weekly,https://lasvegasweekly.com,north-america,north-america,united-states,state-province,Nevada,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://lasvegasweekly.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-leicestershire-live-leicestermercury-co-uk,Leicestershire Live,https://www.leicestermercury.co.uk,europe,northern-europe,united-kingdom,county-district,Leicester and Leicestershire,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.leicestermercury.co.uk
rm-leningradsky-dom-radio-5-tv-ru,Leningradsky Dom Radio,https://www.5-tv.ru/radio,europe,eastern-europe,russia,local-area,Saint Petersburg,news-broadcaster,ru,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.5-tv.ru/radio|https://www.wikidata.org/wiki/Q4387433
rm-long-island-press-longislandpress-com,Long Island Press,https://www.longislandpress.com,north-america,north-america,united-states,local-area,Garden City,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.longislandpress.com|https://www.wikidata.org/wiki/Q13436367
rm-leman-bleu-lemanbleu-ch,Léman Bleu,https://www.lemanbleu.ch,europe,western-europe,switzerland,metro-city,Geneva,news-broadcaster,de,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.lemanbleu.ch|https://www.wikidata.org/wiki/Q3270355
rm-malayala-manorama-manoramaonline-com,Malayala Manorama,https://www.manoramaonline.com,asia,southern-asia,india,state-province,Kerala,newspaper,ml,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.manoramaonline.com
rm-maui-now-mauinow-com,Maui Now,https://mauinow.com,north-america,north-america,united-states,local-area,Maui,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://mauinow.com|https://www.wikidata.org/wiki/Q106891108
rm-mbc-5-mbc-net,MBC 5,https://www.mbc.net/ar/channels?title=MBC%205,asia,western-asia,saudi-arabia,local-area,Maghreb,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.mbc.net/ar/channels?title=MBC%205|https://www.wikidata.org/wiki/Q67577081
rm-mississippi-today-mississippitoday-org,Mississippi Today,https://mississippitoday.org,north-america,north-america,united-states,state-province,Mississippi,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://mississippitoday.org
rm-nbc-montana-nbcmontana-com,NBC Montana,https://www.nbcmontana.com,north-america,north-america,united-states,metro-city,Missoula,news-broadcaster,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.nbcmontana.com|https://www.wikidata.org/wiki/Q14704581
rm-new-haven-independent-newhavenindependent-org,New Haven Independent,https://newhavenindependent.org,north-america,north-america,united-states,state-province,Connecticut,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://newhavenindependent.org|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-niigata-nippo-niigata-nippo-co-jp,Niigata Nippo,https://www.niigata-nippo.co.jp,asia,eastern-asia,japan,state-province,Niigata Prefecture,newspaper,ja,74,Ahrefs,2026-09-02,unknown,,unknown,unknown,P2,active,2026-09-02,https://www.niigata-nippo.co.jp
rm-nordjyske-stiftstidende-nordjyske-dk,Nordjyske Stiftstidende,https://www.nordjyske.dk/nyheder,europe,northern-europe,denmark,local-area,Aalborg,newspaper,da,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.nordjyske.dk/nyheder|https://www.wikidata.org/wiki/Q11991840
rm-north-wales-live-dailypost-co-uk,North Wales Live,https://www.dailypost.co.uk,europe,northern-europe,united-kingdom,region,North Wales,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.dailypost.co.uk
rm-nrwision-nrwision-de,NRWision,https://www.nrwision.de,europe,western-europe,germany,metro-city,Dortmund,news-broadcaster,de,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.nrwision.de|https://www.wikidata.org/wiki/Q1327443
rm-nurnberger-nachrichten-nn-de,Nürnberger Nachrichten,https://www.nn.de,europe,western-europe,germany,region,Nuremberg and Franconia,newspaper,de,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.nn.de
rm-oc-weekly-ocweekly-com,OC Weekly,https://ocweekly.com,north-america,north-america,united-states,county-district,Fountain Valley,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://ocweekly.com|https://www.wikidata.org/wiki/Q7072409
rm-pittsburgh-city-paper-pghcitypaper-com,Pittsburgh City Paper,https://pghcitypaper.com,north-america,north-america,united-states,state-province,Pennsylvania,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,unknown,2026-09-01,https://pghcitypaper.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-press-telegram-presstelegram-com,Press-Telegram,https://www.presstelegram.com,north-america,north-america,united-states,local-area,Long Beach,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.presstelegram.com|https://www.wikidata.org/wiki/Q7241597
rm-saga-shimbun-saga-s-co-jp,Saga Shimbun,https://www.saga-s.co.jp,asia,eastern-asia,japan,local-area,Local or regional market in Japan,newspaper,ja,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.saga-s.co.jp|https://www.wikidata.org/wiki/Q11384670
rm-shimotsuke-shimbun-shimotsuke-co-jp,Shimotsuke Shimbun,https://www.shimotsuke.co.jp,asia,eastern-asia,japan,state-province,Tochigi Prefecture,newspaper,ja,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.shimotsuke.co.jp
rm-shropshire-star-shropshirestar-com,Shropshire Star,https://www.shropshirestar.com,europe,northern-europe,united-kingdom,county-district,Shropshire,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,unknown,2026-09-01,https://www.shropshirestar.com
rm-slobodna-dalmacija-slobodnadalmacija-hr,Slobodna Dalmacija,https://slobodnadalmacija.hr,europe,southern-europe,croatia,region,Dalmatia,newspaper,hr,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,unknown,2026-09-01,https://slobodnadalmacija.hr
rm-southern-daily-echo-dailyecho-co-uk,Southern Daily Echo,https://www.dailyecho.co.uk,europe,northern-europe,united-kingdom,metro-city,Southampton and Hampshire,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.dailyecho.co.uk
rm-suara-merdeka-suaramerdeka-com,Suara Merdeka,https://www.suaramerdeka.com,asia,south-eastern-asia,indonesia,state-province,Central Java,newspaper,id,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,unknown,2026-09-01,https://www.suaramerdeka.com
rm-sud-radio-sudradio-fr,Sud Radio,https://www.sudradio.fr,europe,western-europe,france,metro-city,Labège,news-broadcaster,fr,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.sudradio.fr|https://www.wikidata.org/wiki/Q372375
rm-sun-journal-sunjournal-com,Sun-Journal,https://sunjournal.com,north-america,north-america,united-states,state-province,Maine,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://sunjournal.com
rm-telangana-today-telanganatoday-com,Telangana Today,https://telanganatoday.com,asia,southern-asia,india,state-province,Telangana,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://telanganatoday.com
rm-telegraph-and-argus-thetelegraphandargus-co-uk,Telegraph & Argus,https://www.thetelegraphandargus.co.uk,europe,northern-europe,united-kingdom,metro-city,Bradford and West Yorkshire,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://www.thetelegraphandargus.co.uk
rm-the-day-theday-com,The Day,https://theday.com,north-america,north-america,united-states,state-province,Connecticut,newspaper,en,74,Ahrefs,2026-09-01,unknown,,unknown,unknown,P2,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://theday.com
